step,return
950000,3020.938720703125
960000,3376.253173828125
970000,3165.933837890625
980000,3102.916748046875
990000,3406.027587890625
1000000,3384.209716796875
1010000,3064.1728515625
1020000,3201.694091796875
1030000,3208.426025390625
1040000,3312.4892578125
1050000,3415.4658203125
1060000,3443.0400390625
1070000,3337.846435546875
1080000,3004.51806640625
1090000,3233.742919921875
1100000,3419.103271484375
1110000,3451.666015625
1120000,3370.57373046875
1130000,3426.84521484375
1140000,3559.053466796875
1150000,3633.306640625
1160000,2617.435302734375
1170000,3350.610107421875
1180000,3546.072509765625
1190000,3559.1611328125
1200000,3638.989501953125
1210000,3624.732177734375
1220000,3545.9501953125
1230000,3579.82666015625
1240000,3573.150390625
1250000,3517.05615234375
1260000,3579.51318359375
1270000,3255.274658203125
1280000,3555.499267578125
1290000,3325.68212890625
1300000,3637.214599609375
1310000,3625.74755859375
1320000,3631.6494140625
1330000,3600.855712890625
1340000,3476.280029296875
1350000,3338.484375
1360000,3593.3896484375
1370000,3624.97265625
1380000,3304.27685546875
1390000,3339.760986328125
1400000,3528.433349609375
1410000,3694.105224609375
1420000,3270.697265625
1430000,3706.45458984375
1440000,3684.955810546875
1450000,3757.071533203125
1460000,3197.49609375
1470000,3700.9775390625
1480000,3737.2509765625
1490000,3172.76806640625
1500000,3349.038330078125
1510000,3713.859375
1520000,3764.7734375
1530000,3425.104248046875
1540000,3764.604736328125
1550000,3745.803955078125
1560000,3755.085205078125
1570000,3763.57568359375
1580000,3797.196044921875
1590000,3592.1640625
1600000,3679.93359375
1610000,3764.715576171875
1620000,3814.90625
1630000,3841.609375
1640000,3866.285400390625
1650000,3868.134521484375
1660000,3842.373291015625
1670000,3576.232666015625
1680000,3875.760009765625
1690000,3837.384765625
1700000,3902.322265625
1710000,3634.276611328125
1720000,3802.711181640625
1730000,3862.24658203125
1740000,3833.08251953125
1750000,3872.566162109375
1760000,3558.10302734375
1770000,3854.537841796875
1780000,3857.106689453125
1790000,3848.09130859375
1800000,3835.03369140625
1810000,3925.364013671875
1820000,3384.776123046875
1830000,3909.277587890625
1840000,3880.58447265625
1850000,3920.760986328125
1860000,3935.390625
1870000,3494.99169921875
1880000,3956.293212890625
1890000,3885.941650390625
1900000,3917.212646484375
1910000,3954.9296875
1920000,3903.8681640625
1930000,3955.338134765625
1940000,3920.898681640625
1950000,3881.018310546875
1960000,3914.409912109375
1970000,3996.4443359375
1980000,3625.104736328125
1990000,3977.0263671875
2000000,3982.876220703125
2010000,4004.478759765625
2020000,3961.047607421875
2030000,3933.817138671875
2040000,3953.7861328125
2050000,4052.527099609375
2060000,4033.571044921875
2070000,3997.330810546875
2080000,3936.7177734375
2090000,3612.993408203125
2100000,3973.906982421875
2110000,4006.177978515625
2120000,4013.68359375
2130000,3360.67919921875
2140000,4032.7861328125
2150000,4024.511962890625
2160000,4071.686279296875
2170000,4017.561279296875
2180000,3240.322998046875
2190000,4038.70068359375
2200000,4020.78662109375
2210000,4047.857177734375
2220000,4052.72412109375
2230000,3994.802490234375
2240000,3876.594482421875
2250000,4089.263916015625
2260000,4048.44677734375
2270000,4050.117431640625
2280000,4010.7431640625
2290000,4086.06396484375
2300000,3994.602294921875
2310000,4085.626953125
2320000,4054.388916015625
2330000,4027.834716796875
2340000,3716.606201171875
2350000,4037.669189453125
2360000,4111.65966796875
2370000,4102.6728515625
2380000,4043.103271484375
2390000,3674.697265625
2400000,3962.6875
2410000,4102.45654296875
2420000,4113.6005859375
2430000,4162.91845703125
2440000,4044.62158203125
2450000,3701.879150390625
2460000,4094.015380859375
2470000,4098.35205078125
2480000,4148.93017578125
2490000,3800.714111328125
