step,return
2260000,3672.811767578125
2270000,3684.977783203125
2280000,3673.780517578125
2290000,3642.66455078125
2300000,3595.89453125
2310000,3706.565673828125
2320000,3719.8388671875
2330000,3563.987548828125
2340000,3653.549072265625
2350000,3693.587890625
2360000,3721.315673828125
2370000,3570.081787109375
2380000,3735.64453125
2390000,3685.865966796875
2400000,3719.417236328125
2410000,3701.552490234375
2420000,3745.780029296875
2430000,3777.463134765625
2440000,3743.77490234375
2450000,3744.33837890625
2460000,3373.333984375
2470000,3767.488525390625
2480000,3690.25146484375
2490000,3694.021484375
